LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
cham,kelvin,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,15.0,5.2,7.9,0.0,13.1
cham,kelvin,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,14.0,3.6,8.75,0.0,12.35
cham,kelvin,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,23.0,4.6,7.3,0.0,11.9
cham,kelvin,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,22.0,4.3,6.3,0.0,10.6
cham,kelvin,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,11.0,4.9,8.1,0.0,13.0
cham,kelvin,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,28.0,5.2,7.4,0.3,12.9
cham,kelvin,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,28.0,4.0,9.3,0.0,13.3
chari,michalis,m,CYP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,83.0,5.6,7.2,,12.8
chari,michalis,m,CYP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,115.0,3.7,8.066,,11.766
chari,michalis,m,CYP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,118.0,4.2,8.266,,12.466
chari,michalis,m,CYP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,133.0,4.0,5.433,,9.433
chari,michalis,m,CYP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,117.0,4.6,7.2,,11.8
chari,michalis,m,CYP,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,131.0,4.8,7.733,0.3,12.233
chari,michalis,m,CYP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,54.0,5.5,7.733,0.1,13.133
chari,michalis,m,CYP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,89.0,3.8,8.333,,12.133
chari,michalis,m,CYP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,73.0,4.2,8.5,,12.7
chari,michalis,m,CYP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,96.0,3.6,7.466,,11.066
chari,michalis,m,CYP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,96.0,4.3,7.833,,12.133
chari,michalis,m,CYP,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,53.0,4.8,9.1,,13.9
chari,michalis,m,CYP,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,24.0,5.7,7.933,,13.633
chari,michalis,m,CYP,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",HB,92.0,4.0,8.1,,12.1
chari,michalis,m,CYP,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PB,66.0,4.2,8.733,,12.933
chari,michalis,m,CYP,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,79.0,3.6,8.5,,12.1
chari,michalis,m,CYP,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,104.0,4.6,7.633,,12.233
chari,michalis,m,CYP,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,53.0,4.8,9.066,,13.866
chari,michalis,m,CYP,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,32.0,5.4,5.95,0.3,11.05
chari,michalis,m,CYP,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,25.0,3.9,8.85,,12.75
chari,michalis,m,CYP,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,28.0,3.9,7.3,,11.2
chari,michalis,m,CYP,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",HB,29.0,3.8,7.7,,11.5
chari,michalis,m,CYP,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,31.0,5.5,7.233,,12.733
chari,michalis,m,CYP,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,20.0,4.2,8.7,,12.9
chari,michalis,m,CYP,27-30 Apr 2023,World Cup,final,"Cairo, Egypt",FX,7.0,5.7,6.5,,12.2
chari,michalis,m,CYP,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,5.0,5.7,7.8,,13.5
chasazyrovas,gytis,m,LTU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,119.0,5.6,6.533,0.4,11.733
chasazyrovas,gytis,m,LTU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,96.0,3.9,8.3,,12.2
chasazyrovas,gytis,m,LTU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,120.0,4.9,7.533,,12.433
chasazyrovas,gytis,m,LTU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,135.0,4.1,4.933,,9.033
chasazyrovas,gytis,m,LTU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,101.0,4.4,7.833,,12.233
chasazyrovas,gytis,m,LTU,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,83.0,5.2,8.533,0.1,13.633
chasazyrovas,gytis,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,57.0,5.8,7.9,0.6,13.1
chasazyrovas,gytis,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,78.0,3.9,8.4,,12.3
chasazyrovas,gytis,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,51.0,5.0,8.3,,13.3
chasazyrovas,gytis,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,18.0,6.0,7.633,,13.633
chasazyrovas,gytis,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,108.0,4.7,6.3,,11.0
chasazyrovas,gytis,m,LTU,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,87.0,5.2,7.966,0.1,13.066
chasazyrovas,gytis,m,LTU,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,45.0,5.9,7.6,0.1,13.4
chasazyrovas,gytis,m,LTU,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",HB,108.0,4.1,7.3,,11.4
chasazyrovas,gytis,m,LTU,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PB,77.0,4.0,8.733,,12.733
chasazyrovas,gytis,m,LTU,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,34.0,5.8,7.4,,13.2
chasazyrovas,gytis,m,LTU,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,69.0,4.7,8.233,,12.933
chasazyrovas,gytis,m,LTU,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,75.0,5.2,8.5,,13.7
chasazyrovas,gytis,m,LTU,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,12.0,5.9,7.733,,13.633
chasazyrovas,gytis,m,LTU,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,48.0,5.5,6.533,,12.033
chasazyrovas,gytis,m,LTU,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",SR,40.0,4.3,7.266,,11.566
chasazyrovas,gytis,m,LTU,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",FX,40.0,5.5,5.533,,0.6
chasazyrovas,gytis,m,LTU,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",FX,26.0,5.9,7.133,0.5,12.533
chasazyrovas,gytis,m,LTU,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",PH,30.0,5.0,7.066,,12.066
chasazyrovas,gytis,m,LTU,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PH,14.0,5.8,8.033,,13.833
chen,zhilong,m,CHN,1-4 Mar 2023,World Cup,final,"Doha, Qatar",FX,8.0,6.1,6.766,0.3,12.566
chen,zhilong,m,CHN,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",FX,9.0,6.1,7.366,,13.466
chen,zhilong,m,CHN,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT,19.0,6.0,7.733,0.3,13.433
chen,zhilong,m,CHN,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",VT,19.0,5.2,8.733,,13.933
chepurnyi,nazar,m,UKR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,47.0,5.3,7.6,,12.9
chepurnyi,nazar,m,UKR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",HB,36.0,4.6,8.366,,12.966
chepurnyi,nazar,m,UKR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PB,22.0,5.7,7.966,,13.666
chepurnyi,nazar,m,UKR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PH,73.0,4.1,6.733,,10.833
chepurnyi,nazar,m,UKR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",SR,30.0,4.6,8.666,,13.266
chepurnyi,nazar,m,UKR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,8.0,5.6,8.933,,14.53
chepurnyi,nazar,m,UKR,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",VT,1.0,5.6,9.3,,14.9
chepurnyi,nazar,m,UKR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,1.0,5.6,9.266,,14.866
chepurnyi,nazar,m,UKR,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",PB,26.0,6.1,5.466,,11.566
chepurnyi,nazar,m,UKR,27-30 Apr 2023,World Cup,final,"Cairo, Egypt",VT,2.0,5.6,9.166,,14.766
chepurnyi,nazar,m,UKR,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT,2.0,5.6,9.166,,14.766
chepurnyi,nazar,m,UKR,27-30 Apr 2023,World Cup,final,"Cairo, Egypt",VT,2.0,5.6,9.233,,14.833
chepurnyi,nazar,m,UKR,27-30 Apr 2023,World Cup,qual,"Cairo, Egypt",VT,2.0,5.6,9.266,,14.866
chitters,ruben,m,AUS,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,52.0,4.7,8.066,0.1,12.666
chitters,ruben,m,AUS,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",HB,43.0,4.4,8.366,,12.766
chitters,ruben,m,AUS,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PB,71.0,4.0,7.7,,11.7
chitters,ruben,m,AUS,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",SR,67.0,3.8,8.2,,12.0
chitters,ruben,m,AUS,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,58.0,4.0,9.333,,13.333
christopulos,taylor,m,USA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,48.0,5.8,7.1,,12.9
christopulos,taylor,m,USA,1-5 Aug 2023,2023 FISU World University Games,final,"Chengdu, China",HB,8.0,5.2,7.166,,12.36
christopulos,taylor,m,USA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",HB,10.0,5.2,8.633,,13.833
christopulos,taylor,m,USA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",PB,69.0,4.7,7.066,,11.766
christopulos,taylor,m,USA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",SR,29.0,4.9,8.466,,13.366
christopulos,taylor,m,USA,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,10.0,5.2,9.266,,14.46
cingolani,andrea,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,11.0,6.0,8.066,,14.066
cingolani,andrea,m,ITA,18-21 Aug 2022,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,10.0,5.7,7.766,,13.466
cingolani,andrea,m,ITA,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,82.0,5.2,8.0,,13.2
cirino,ryan,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,17.0,4.9,7.6,0.0,12.5
cirino,ryan,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,28.0,4.2,6.05,0.0,10.25
cirino,ryan,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,17.0,4.3,8.1,0.0,12.4
cirino,ryan,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,18.0,4.0,7.55,0.0,11.55
cirino,ryan,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,16.0,4.4,8.4,0.0,12.8
cirino,ryan,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,25.0,4.0,,0.0,13.2
clay,zachary,m,CAN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,132.0,4.0,6.733,,10.733
clay,zachary,m,CAN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,39.0,5.6,8.266,,13.866
clay,zachary,m,CAN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,11.0,5.7,8.5,,14.2
clay,zachary,m,CAN,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,72.0,4.7,8.1,,12.8
clenaghan,mc,m,IRL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",PH,1.0,6.4,8.9,,15.3
clenaghan,mc,m,IRL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,1.0,6.3,8.933,,15.233
clenaghan,mc,m,NIR,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",PH,2.0,5.6,8.533,,14.133
clenaghan,mc,m,NIR,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,2.0,5.7,8.65,,14.35
colak,ibrahim,m,TUR,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,27.0,5.0,8.25,,13.25
colak,ibrahim,m,TUR,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,39.0,4.5,8.0,,12.5
colak,ibrahim,m,TUR,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,21.0,4.9,8.85,,13.75
colak,ibrahim,m,TUR,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,1.0,6.2,8.4,,14.6
colak,ibrahim,m,TUR,23-26 Feb 2023,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",SR,8.0,6.1,7.366,,13.466
colak,ibrahim,m,TUR,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",SR,4.0,6.1,8.5,,14.6
colak,ibrahim,m,TUR,1-4 Mar 2023,World Cup,final,"Doha, Qatar",SR,5.0,6.1,8.6,,14.7
colak,ibrahim,m,TUR,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",SR,7.0,6.1,8.5,,14.6
contreras,wilfry,m,DOM,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,32.0,4.1,5.85,0.1,9.85
contreras,wilfry,m,DOM,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,12.0,4.3,7.75,,12.05
contreras,wilfry,m,DOM,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,18.0,4.3,8.2,,12.5
contreras,wilfry,m,DOM,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,27.0,3.6,6.1,0.3,9.4
contreras,wilfry,m,DOM,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,6.0,5.2,8.65,,13.85
contreras,wilfry,m,DOM,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,8.0,4.8,7.7,0.1,12.4
contreras,wilfry,m,DOM,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,49.0,5.8,5.033,,10.833
contreras,wilfry,m,DOM,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,38.0,4.3,7.0,,11.3
contreras,wilfry,m,DOM,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,43.0,3.3,7.2,,10.5
contreras,wilfry,m,DOM,23-26 Feb 2023,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,62.0,3.0,5.633,,8.633
contreras,wilfry,m,DOM,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",FX,36.0,4.6,6.666,,11.266
contreras,wilfry,m,DOM,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",HB,28.0,4.3,7.166,,11.466
contreras,wilfry,m,DOM,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PB,28.0,4.4,6.566,,10.966
contreras,wilfry,m,DOM,1-4 Mar 2023,World Cup,qual,"Doha, Qatar",PH,49.0,3.9,5.6,,9.5
cook,joshua,m,WAL,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,7.0,5.5,7.6,,13.1
cook,joshua,m,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,17.0,5.4,7.2,,12.6
cook,joshua,m,WAL,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",HB,15.0,5.0,7.0,,12.0
cook,joshua,m,WAL,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",PB,13.0,4.9,7.3,,12.2
cook,joshua,m,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,31.0,4.9,7.3,,12.2
cook,joshua,m,WAL,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",PH,15.0,5.0,6.8,,11.8
cook,joshua,m,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,19.0,5.0,7.3,,12.3
cook,joshua,m,WAL,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",SR,6.0,5.2,7.8,,13.0
cook,joshua,m,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,27.0,5.2,6.9,,12.1
cook,joshua,m,WAL,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,6.0,4.8,9.0,,13.8
cook,joshua,m,WAL,"29 Jul-2 Aug, 2023",BIRMINGHAM 2022 Commonwealth Games,AAqual,"Birmingham, England",VT,,4.8,8.9,0.1,13.6
cook,joshua,m,WAL,29 Jul-2 Aug 2022,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",HB,14.0,5.0,8.1,,13.1
cooper,elliott,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,27.0,4.8,7.65,0.0,12.45
cooper,elliott,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,17.0,4.2,8.1,0.0,12.3
cooper,elliott,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,16.0,4.8,7.9,0.0,12.7
cooper,elliott,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,13.0,4.3,7.75,0.0,12.05
cooper,elliott,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,28.0,4.5,7.05,0.0,11.55
cooper,elliott,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,31.0,4.8,7.45,0.3,12.55
corrales,jhossua,m,CRC,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,13.0,4.5,8.2,,12.7
corrales,jhossua,m,CRC,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,24.0,3.5,7.6,,11.1
corrales,jhossua,m,CRC,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,29.0,3.5,7.3,,10.8
corrales,jhossua,m,CRC,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,26.0,3.5,7.55,,11.05
corrales,jhossua,m,CRC,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,14.0,4.8,8.85,,13.65
corrales,jhossua,m,CRC,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,11.0,0.0,,,0.0
correa,patrick,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,49.0,5.6,6.65,,12.25
correa,patrick,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,46.0,5.1,6.85,,11.95
correa,patrick,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,29.0,5.0,7.4,,12.4
correa,patrick,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,46.0,4.7,7.9,,12.6
correa,patrick,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,16.0,5.2,9.3,,14.5
correa,patrick,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,16.0,0.0,0.0,,0.0
cox,euan,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,23.0,5.7,7.05,0.1,12.65
cox,euan,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,24.0,4.6,7.25,0.0,11.85
cox,euan,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,17.0,5.1,7.5,0.0,12.6
cox,euan,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,31.0,3.1,6.0,4.0,5.1
cox,euan,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,12.0,4.6,8.35,0.0,12.95
cox,euan,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,7.0,5.2,9.1,0.0,14.3
cox,euan,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,33.0,0.0,0.0,0.0,0.0
cox,euan,m,GBR,23-26 Mar 2023,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,32.0,2.0,8.2,6.0,4.2
crovetto,kevin,m,MON,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,107.0,4.4,7.666,,12.066
crovetto,kevin,m,MON,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",HB,88.0,4.3,7.866,,12.166
crovetto,kevin,m,MON,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PB,115.0,3.5,6.766,,10.266
crovetto,kevin,m,MON,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,130.0,2.6,6.8,3.0,6.4
crovetto,kevin,m,MON,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,103.0,3.8,8.433,,12.233
crovetto,kevin,m,MON,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,103.0,4.4,8.7,,13.1
cunningham,dominick,m,IRL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,29.0,5.7,8.1,,13.8
cunningham,dominick,m,IRL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,74.0,4.9,7.8,,12.7
cunningham,dominick,m,IRL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,87.0,5.1,8.033,,13.133
cunningham,dominick,m,IRL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,91.0,4.2,7.833,,12.033
cunningham,dominick,m,IRL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,57.0,5.1,7.966,,13.066
cunningham,dominick,m,IRL,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,106.0,4.4,8.933,,13.333
cunningham,dominick,m,GBR,24-27 Mar 2022,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,,5.1,7.8,0.0,12.9
cunningham,dominick,m,IRL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,15.0,5.7,8.266,,13.966
cunningham,dominick,m,IRL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,42.0,4.7,8.466,,13.166
cunningham,dominick,m,IRL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,53.0,5.1,8.133,,13.233
cunningham,dominick,m,IRL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,84.0,4.2,7.533,,11.733
cunningham,dominick,m,IRL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,61.0,5.1,7.866,,12.966
cunningham,dominick,m,IRL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,16.0,5.2,9.266,,14.466
cunningham,dominick,m,IRL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,14.0,4.8,9.066,,13.866
cunningham,dominick,m,IRL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,84.0,5.6,7.2,0.1,12.7
